,Count,Generation,Sex,Run
68,4614,17,Male,clvr_cost_0_intro_0.1_3
69,4952,18,Male,clvr_cost_0_intro_0.1_3
70,4857,19,Male,clvr_cost_0_intro_0.1_3
71,4970,20,Male,clvr_cost_0_intro_0.1_3
72,5039,21,Male,clvr_cost_0_intro_0.1_3
73,4996,22,Male,clvr_cost_0_intro_0.1_3
74,5095,23,Male,clvr_cost_0_intro_0.1_3
75,4928,24,Male,clvr_cost_0_intro_0.1_3
76,5015,25,Male,clvr_cost_0_intro_0.1_3
77,5120,26,Male,clvr_cost_0_intro_0.1_3
78,5091,27,Male,clvr_cost_0_intro_0.1_3
79,5075,28,Male,clvr_cost_0_intro_0.1_3
80,4954,29,Male,clvr_cost_0_intro_0.1_3
81,4983,30,Male,clvr_cost_0_intro_0.1_3
82,5039,31,Male,clvr_cost_0_intro_0.1_3
83,5031,32,Male,clvr_cost_0_intro_0.1_3
84,5100,33,Male,clvr_cost_0_intro_0.1_3
85,5050,34,Male,clvr_cost_0_intro_0.1_3
86,5073,35,Male,clvr_cost_0_intro_0.1_3
87,4969,36,Male,clvr_cost_0_intro_0.1_3
88,4986,37,Male,clvr_cost_0_intro_0.1_3
89,5033,38,Male,clvr_cost_0_intro_0.1_3
90,4999,39,Male,clvr_cost_0_intro_0.1_3
91,5008,40,Male,clvr_cost_0_intro_0.1_3
92,5085,41,Male,clvr_cost_0_intro_0.1_3
93,5197,42,Male,clvr_cost_0_intro_0.1_3
94,5113,43,Male,clvr_cost_0_intro_0.1_3
95,4923,44,Male,clvr_cost_0_intro_0.1_3
96,4981,45,Male,clvr_cost_0_intro_0.1_3
97,4864,46,Male,clvr_cost_0_intro_0.1_3
98,5029,47,Male,clvr_cost_0_intro_0.1_3
99,5138,48,Male,clvr_cost_0_intro_0.1_3
100,5028,49,Male,clvr_cost_0_intro_0.1_3
101,5029,50,Male,clvr_cost_0_intro_0.1_3
,Count,Generation,Sex,Run
0,5000,0,Female,clvr_cost_0_intro_0.1_4
1,4483,1,Female,clvr_cost_0_intro_0.1_4
2,4359,2,Female,clvr_cost_0_intro_0.1_4
3,4499,3,Female,clvr_cost_0_intro_0.1_4
4,4527,4,Female,clvr_cost_0_intro_0.1_4
5,4375,5,Female,clvr_cost_0_intro_0.1_4
6,4371,6,Female,clvr_cost_0_intro_0.1_4
7,4468,7,Female,clvr_cost_0_intro_0.1_4
8,4261,8,Female,clvr_cost_0_intro_0.1_4
9,4198,9,Female,clvr_cost_0_intro_0.1_4
10,3996,10,Female,clvr_cost_0_intro_0.1_4
11,4043,11,Female,clvr_cost_0_intro_0.1_4
12,3880,12,Female,clvr_cost_0_intro_0.1_4
13,3530,13,Female,clvr_cost_0_intro_0.1_4
14,3402,14,Female,clvr_cost_0_intro_0.1_4
